path,count,percent_total
src/cadrumo/application/modelo/tests/test_derived_binding_advisory.py,3,0.03
src/cadrumo/application/modelo/tests/test_minimo_descendientes_manual_oracles.py,3,0.03
src/cadrumo/application/modelo/tests/test_result_disposition_resolution.py,3,0.03
src/cadrumo/application/modelo/tests/test_trabajo_retencion_advisory_predicate.py,3,0.03
src/cadrumo/application/overview/tests/test_calendar_filing_evidence_calendar_merge.py,3,0.03
src/cadrumo/application/review/tests/_fakes.py,3,0.03
src/cadrumo/application/tests/_operator_probe_fakes.py,3,0.03
src/cadrumo/application/user_profile/tests/test_irnr_profile_completeness.py,3,0.03
src/cadrumo/application/user_profile/tests/test_iva_block_profile_completeness.py,3,0.03
src/cadrumo/application/wizard/tests/_operator_probe_fakes.py,3,0.03
src/cadrumo/application/wizard/tests/test_iva_block_questions_share_one_claim_gate.py,3,0.03
src/cadrumo/application/wizard/tests/test_modify_honesty.py,3,0.03
src/cadrumo/application/workbench_generation.py,3,0.03
src/cadrumo/domain/calculations/registry/applicability_routes.py,3,0.03
src/cadrumo/domain/calculations/registry/ledger_oss_bindings.py,3,0.03
src/cadrumo/domain/calculations/registry/tests/test_binding_terminal_origin.py,3,0.03
src/cadrumo/domain/calculations/registry/tests/test_nif_iva.py,3,0.03
src/cadrumo/domain/calculations/registry/tests/test_schedules.py,3,0.03
src/cadrumo/domain/contribuyente/tests/test_dependencia_assimilation.py,3,0.03
src/cadrumo/domain/deadlines/festivos.py,3,0.03
src/cadrumo/domain/deadlines/setup_answer_projection.py,3,0.03
src/cadrumo/domain/deadlines/tests/test_corporate_tax_profile_facts.py,3,0.03
src/cadrumo/domain/deadlines/tests/test_engine_refusal_contract.py,3,0.03
src/cadrumo/domain/iva/tests/test_place_of_supply_manual_oracle.py,3,0.03
src/cadrumo/domain/renta/tests/test_region_deductibility_selection.py,3,0.03
src/cadrumo/domain/resources/_repos/tests/test_year_keyed.py,3,0.03
src/cadrumo/domain/user_profile/tests/test_lifecycle_transitions.py,3,0.03
src/cadrumo/entrypoints/cli/tests/locale_catalogue.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_app_quickfile.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_catalogue_invoice_link_flow.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_config_profile_archive_reconcile.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_ledger_evidence_review_queue_advisories_cli.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_ledger_llm_autosplit.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_ledger_llm_saturate.py,3,0.03
src/cadrumo/entrypoints/cli/tests/test_modelo_work_command_specs.py,3,0.03
src/cadrumo/entrypoints/tui/modelo/view/tests/conftest.py,3,0.03
src/cadrumo/entrypoints/tui/operations/tests/test_operation_modal.py,3,0.03
src/cadrumo/entrypoints/tui/tests/modelo_workspace_session.py,3,0.03
src/cadrumo_harness/mcp/tests/test_harness_delivery.py,3,0.03
dev/registry/aeip/manager.py,2,0.02
dev/registry/conformance/tests/test_conformance_profile.py,2,0.02
dev/registry/pipeline/test_modelo_303_semantic_maps.py,2,0.02
dev/registry/tests/test_article31_dt32_objective_exclusion_authored_facts.py,2,0.02
dev/registry/tests/test_authority_artifact_round_trip.py,2,0.02
dev/registry/tests/test_casilla_structural_succession.py,2,0.02
dev/registry/tests/test_compile_path_never_reads_the_published_bundle.py,2,0.02
dev/registry/tests/test_ledger_income_chain_oracle_rated.py,2,0.02
dev/registry/tests/test_modelo_100_boolean_channel_profile_bindings.py,2,0.02
dev/registry/tests/test_modelo_303_prorrata_activity_endpoints.py,2,0.02
dev/registry/tests/test_retired_fact_provider_gate.py,2,0.02
dev/registry/tests/test_variable_envelope.py,2,0.02
src/cadrumo/adapters/inbound/einvoice/tests/test_establishment_ladder_country_fields.py,2,0.02
src/cadrumo/adapters/inbound/einvoice/tests/test_rectificativa_class_reaches_the_confirm.py,2,0.02
src/cadrumo/adapters/outbound/aeat/auth/tests/test_application_storage_state_paths.py,2,0.02
src/cadrumo/adapters/outbound/aeat/export/tests/_preflight_support.py,2,0.02
src/cadrumo/adapters/outbound/llm/invoice_field_grounding.py,2,0.02
src/cadrumo/adapters/outbound/llm/tests/test_invoice_extraction_authority.py,2,0.02
src/cadrumo/adapters/outbound/llm/tests/test_invoice_field_anchors.py,2,0.02
src/cadrumo/adapters/outbound/llm/tests/test_invoice_prompt_cache_binding.py,2,0.02
src/cadrumo/adapters/outbound/llm/tests/test_llm_classify_run_telemetry.py,2,0.02
src/cadrumo/adapters/persistence/operations/tests/test_censal_operation_operand.py,2,0.02
src/cadrumo/adapters/persistence/operations/tests/test_operation_definitions.py,2,0.02
src/cadrumo/adapters/persistence/profile/review_package_recipient_registry.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/_llm_saturation_support.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_cli_workflow_verification.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_data_prep.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_descendientes_count_desync_advisory.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_dt12_window_gate.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_expedientes.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_export_evidence_gate_persistence.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_export_selector.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_import_flow_validation.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_invoice_optional_monetary_fields_reload.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_invoices_secure_storage_roundtrip.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_iva_wallet_activity_start_advisory.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_iva_wallet_reconciliation.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_modelo_721_cripto_extranjero_fidelity.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_modelo_source_mesh_ledger_integration.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_modelo_source_mesh_recargo.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_prorrata_register_concurrent_upsert.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_prorrata_regularizacion_source_resolver.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_structurally_unroutable_iva_base_categories.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_transaction_date_index.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_usage_ratio_workflow.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_waist_end_to_end_accounting.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/test_wizard_validation_localization.py,2,0.02
src/cadrumo/adapters/persistence/profile/tests/verification_substance_support.py,2,0.02
src/cadrumo/adapters/persistence/storage/custody/tests/test_censal_reviewed_apply.py,2,0.02
src/cadrumo/adapters/persistence/storage/custody/tests/test_complete_setup_schema_judgement.py,2,0.02
src/cadrumo/adapters/persistence/storage/custody/tests/test_cotejo_apply_schema_judgement.py,2,0.02
src/cadrumo/adapters/persistence/storage/custody/tests/test_custody_roundtrip.py,2,0.02
src/cadrumo/adapters/persistence/storage/custody/tests/test_operator_output.py,2,0.02
src/cadrumo/adapters/persistence/storage/custody/tests/test_password_login_recovery_independence.py,2,0.02
src/cadrumo/adapters/persistence/storage/master_key/tests/test_delete_while_logged_in.py,2,0.02
src/cadrumo/adapters/persistence/storage/master_key/tests/test_destroy_reaps_session_artefacts.py,2,0.02
src/cadrumo/adapters/persistence/storage/master_key/tests/test_registration_retires_displaced_profile.py,2,0.02
src/cadrumo/adapters/persistence/storage/tests/locked_profile_support.py,2,0.02
src/cadrumo/adapters/persistence/storage/tests/test_active_profile_resolution.py,2,0.02
src/cadrumo/adapters/persistence/storage/tests/test_config_reset_recovery.py,2,0.02
src/cadrumo/adapters/persistence/storage/tests/test_language_resolver.py,2,0.02
src/cadrumo/adapters/persistence/storage/tests/test_profile_health.py,2,0.02
src/cadrumo/adapters/persistence/storage/tests/test_reset_detects_target_tampering.py,2,0.02
src/cadrumo/application/aggregation/tests/test_general_regime_devengo_date.py,2,0.02
src/cadrumo/application/aggregation/tests/test_grouping.py,2,0.02
src/cadrumo/application/aggregation/tests/test_modelo_source_mesh_recargo.py,2,0.02
src/cadrumo/application/aggregation/tests/test_terminal_origin_registration_default_live.py,2,0.02
src/cadrumo/application/aggregation/tests/test_undeclared_activity_advisory.py,2,0.02
src/cadrumo/application/auth/operator_scope.py,2,0.02
src/cadrumo/application/auth/tests/test_cold_root_login.py,2,0.02
src/cadrumo/application/calculations/bienes_inversion_regularizacion.py,2,0.02
src/cadrumo/application/calculations/tests/test_dependency_treatment_survives_the_resolver_join.py,2,0.02
src/cadrumo/application/calculations/tests/test_iva_compensation_casillas.py,2,0.02
src/cadrumo/application/calculations/tests/test_modelo_303_regimen_simplificado_projection.py,2,0.02
src/cadrumo/application/calculations/tests/test_prorrata_missing_carry.py,2,0.02
src/cadrumo/application/calculations/tests/test_row_set_assembly.py,2,0.02
src/cadrumo/application/corpus_search/citation_lookup.py,2,0.02
src/cadrumo/application/diagnostics.py,2,0.02
src/cadrumo/application/filing/tests/test_export_post_write_verification.py,2,0.02
src/cadrumo/application/filing/tests/test_period_override_provider_snapshot.py,2,0.02
src/cadrumo/application/flows/tests/test_wizard_projection.py,2,0.02
src/cadrumo/application/invoices/tests/test_queries.py,2,0.02
src/cadrumo/application/ledger/tests/_evidence_textlayer_test_support.py,2,0.02
src/cadrumo/application/ledger/tests/test_document_direction.py,2,0.02
src/cadrumo/application/ledger/tests/test_evidence_routing_and_projection.py,2,0.02
src/cadrumo/application/ledger/tests/test_split_preserves_foreign_currency_value.py,2,0.02
src/cadrumo/application/live/tests/test_aeat_csv_comparison_form.py,2,0.02
src/cadrumo/application/live/tests/test_censal_acquisition.py,2,0.02
src/cadrumo/application/live/tests/test_live_refusal_message_key_only.py,2,0.02
src/cadrumo/application/modelo/export.py,2,0.02
src/cadrumo/application/modelo/prorrata_regularizacion_advisory.py,2,0.02
src/cadrumo/application/modelo/tests/test_capital_mobiliario_retencion_advisory_predicate.py,2,0.02
src/cadrumo/application/modelo/tests/test_export_bienes_inversion_bucket_binding.py,2,0.02
src/cadrumo/application/modelo/tests/test_m036_lifecycle_service.py,2,0.02
src/cadrumo/application/modelo/tests/test_m303_m349_intracom_reconcile.py,2,0.02
src/cadrumo/application/modelo/tests/test_maternidad_cotizaciones_ceiling.py,2,0.02
src/cadrumo/application/modelo/tests/test_minimo_descendientes_advisory_headroom.py,2,0.02
src/cadrumo/application/modelo/tests/test_modelo_131_datos_base_rendimientos_advisory_predicate.py,2,0.02
src/cadrumo/application/modelo/tests/test_modelo_151_ahorro_cuota_advisory_predicate.py,2,0.02
src/cadrumo/application/modelo/tests/test_result_summary_and_advisory_narrowing.py,2,0.02
src/cadrumo/application/operations/_projection_authority.py,2,0.02
src/cadrumo/application/storage/calc_sheets/_translator.py,2,0.02
src/cadrumo/application/storage/calc_sheets/tests/test_engine_hardening.py,2,0.02
src/cadrumo/application/tests/test_diagnostics_telemetry.py,2,0.02
src/cadrumo/application/user_profile/tests/test_application_provenance_tokens_declared.py,2,0.02
src/cadrumo/application/user_profile/tests/test_profile_key_schema_required_parity.py,2,0.02
src/cadrumo/application/user_profile/tests/test_taxpayer_type_completeness.py,2,0.02
src/cadrumo/application/wizard/tests/test_output_language_flag.py,2,0.02
src/cadrumo/application/wizard/tests/test_status_refusal_grounding.py,2,0.02
src/cadrumo/application/workflow/profile_health.py,2,0.02
src/cadrumo/application/workflow/tests/test_engine.py,2,0.02
src/cadrumo/domain/calculations/registry/casilla_structural_succession.py,2,0.02
src/cadrumo/domain/calculations/registry/facts/schema.py,2,0.02
src/cadrumo/domain/calculations/registry/tests/test_binding_source_accessors.py,2,0.02
src/cadrumo/domain/calculations/registry/tests/test_clasificacion_casillas_oficiales.py,2,0.02
src/cadrumo/domain/calculations/registry/tests/test_identifier_evolutions.py,2,0.02
src/cadrumo/domain/calculations/registry/tests/test_long_tail_data_types.py,2,0.02
src/cadrumo/domain/calculations/registry/tests/test_period_token_contract.py,2,0.02
src/cadrumo/domain/calculations/registry/tests/test_retencion_clave_hardening.py,2,0.02
src/cadrumo/domain/contribuyente/inventory/tests/test_acquisition_cost.py,2,0.02
src/cadrumo/domain/deadlines/tests/test_m303_tax_territory_profile.py,2,0.02
src/cadrumo/domain/invoices/enums.py,2,0.02
src/cadrumo/domain/invoices/tests/test_retencion_consistency.py,2,0.02
src/cadrumo/domain/invoices/tests/test_validators.py,2,0.02
src/cadrumo/domain/iva/_grounding.py,2,0.02
src/cadrumo/domain/iva/recargo_equivalencia.py,2,0.02
src/cadrumo/domain/iva/tests/test_carve_out_assimilation_cycle.py,2,0.02
src/cadrumo/domain/iva/tests/test_cash_accounting_treatment_vocabulary_parity.py,2,0.02
src/cadrumo/domain/iva/tests/test_provision_window_bounds_grounding.py,2,0.02
src/cadrumo/domain/iva/tests/test_spanish_territory_grounding.py,2,0.02
src/cadrumo/domain/renta/tests/test_usage_ratio_requires_operator_input.py,2,0.02
src/cadrumo/domain/resources/tests/test_registry.py,2,0.02
src/cadrumo/domain/transactions/tests/test_gross_invariant.py,2,0.02
src/cadrumo/domain/transactions/tests/test_llm_split_schema.py,2,0.02
src/cadrumo/domain/transactions/tests/test_tipo_actividad_partitions.py,2,0.02
src/cadrumo/domain/user_profile/tests/test_portable_export_schema.py,2,0.02
src/cadrumo/entrypoints/cli/_command_parameter_validation.py,2,0.02
src/cadrumo/entrypoints/cli/_command_runtime.py,2,0.02
src/cadrumo/entrypoints/cli/main.py,2,0.02
src/cadrumo/entrypoints/cli/tests/_iva_wallet_inspector_support.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_category_refusal_is_one_sentence.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_config_capabilities.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_direction_reaches_the_confirm_boundary.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_invoice_simplificada_advisory.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_ledger_corpus_classification.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_ledger_evidence_confirm_resolution_cli.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_ledger_filer_precondition_projection.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_ledger_identification_operator_input.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_ledger_invoice_validation_preconditions.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_ledger_support_censo_pct.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_live_read_subgroups.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_modelo_period_tokens.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_modelo_work_review_envelope.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_modelo_work_wizard.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_recovery_isolation_cli_matrix.py,2,0.02
src/cadrumo/entrypoints/cli/tests/test_work_resume.py,2,0.02
src/cadrumo/entrypoints/tests/test_ledger_bulk_classify_scale.py,2,0.02
src/cadrumo/entrypoints/tui/profile/tests/test_acquisition_launch_write_serialisation.py,2,0.02
src/cadrumo/entrypoints/tui/tests/fixture.py,2,0.02
src/cadrumo/entrypoints/tui/tests/test_login_screen.py,2,0.02
src/cadrumo/entrypoints/tui/tests/test_login_screen_restored_profile.py,2,0.02
src/cadrumo/entrypoints/tui/tests/test_manager_language_switch.py,2,0.02
src/cadrumo/entrypoints/tui/tests/test_textual_private_attribute_shadowing.py,2,0.02
src/cadrumo/entrypoints/tui/tests/workbench_session.py,2,0.02
src/cadrumo/tests/test_system_built_prose_elides.py,2,0.02
dev/corpus/tests/test_extraction_sidecar_freshness.py,1,0.01
dev/quality/import_load_probe.py,1,0.01
dev/quality/tests/test_governed_fact_runtime_reads.py,1,0.01
dev/quality/write_path_coverage.py,1,0.01
dev/registry/analysis/casilla_lineage_seed.py,1,0.01
dev/registry/analysis/corpus_vigencia_claims.py,1,0.01
dev/registry/compiler/_m303_orden_projection_compiler.py,1,0.01
dev/registry/compiler/convenio.py,1,0.01
dev/registry/compiler/loader.py,1,0.01
dev/registry/compiler/runtime_catalogues.py,1,0.01
dev/registry/conformance/tests/test_censo_modelo_registry_data.py,1,0.01
dev/registry/tests/_registry_schema_support.py,1,0.01
dev/registry/tests/test_authored_mapping_fact_values.py,1,0.01
dev/registry/tests/test_authority.py,1,0.01
dev/registry/tests/test_catalogue_verification_record_design_publication.py,1,0.01
dev/registry/tests/test_compiled_registry_cache.py,1,0.01
dev/registry/tests/test_cross_dependency_calculations.py,1,0.01
dev/registry/tests/test_dana_2024_authority.py,1,0.01
dev/registry/tests/test_deadline_window_ownership.py,1,0.01
dev/registry/tests/test_export_projection_refs.py,1,0.01
dev/registry/tests/test_facts_wave2_provider_handoff.py,1,0.01
dev/registry/tests/test_filing_schedule_selection.py,1,0.01
dev/registry/tests/test_governed_projection_cache.py,1,0.01
dev/registry/tests/test_iva_recargo_provider.py,1,0.01
dev/registry/tests/test_loader_directory_mode.py,1,0.01
dev/registry/tests/test_m303_canonical_home_census.py,1,0.01
dev/registry/tests/test_modelo_100_2024_profile_surface.py,1,0.01
dev/registry/tests/test_modelo_100_registry_roles_madrid.py,1,0.01
dev/registry/tests/test_modelo_190_registry.py,1,0.01
dev/registry/tests/test_modelo_303_exonerado_390_endpoints.py,1,0.01
dev/registry/tests/test_modelo_303_verification_source_snapshot_resolution.py,1,0.01
dev/registry/tests/test_modelo_308_490_lineage.py,1,0.01
dev/registry/tests/test_prorrata_porcentaje_rounding_grounding.py,1,0.01
dev/registry/tests/test_prorrata_porcentaje_zero_volume_grounding.py,1,0.01
dev/registry/tests/test_statutory_authored_facts.py,1,0.01
dev/registry/tests/test_structurally_unroutable_iva_base_categories.py,1,0.01
dev/registry/tests/test_trabajo_otros_gastos_compute.py,1,0.01
dev/registry/tests/test_transaction_fact_coordinates.py,1,0.01
dev/registry/tests/test_verification_m131_indice_exceso_incompatibility_advisory.py,1,0.01
dev/registry/tests/test_verification_m131_indices_generales_incompatibility_advisory.py,1,0.01
src/cadrumo/adapters/inbound/borrador/schema.py,1,0.01
src/cadrumo/adapters/inbound/declaracion/tests/_verification_chain_support.py,1,0.01
src/cadrumo/adapters/outbound/aeat/auth/certificate.py,1,0.01
src/cadrumo/adapters/outbound/aeat/auth/clave_movil_support.py,1,0.01
src/cadrumo/adapters/outbound/aeat/auth/tests/test_auth_provider_real_lifecycle.py,1,0.01
src/cadrumo/adapters/outbound/aeat/sede/schema.py,1,0.01
src/cadrumo/adapters/outbound/aeat/sede/tests/test_declarations_live.py,1,0.01
src/cadrumo/adapters/outbound/aeat/sede/tests/test_iva_compensation_wallet_live.py,1,0.01
src/cadrumo/adapters/outbound/llm/evidence_draft_text.py,1,0.01
src/cadrumo/adapters/outbound/llm/run_telemetry.py,1,0.01
src/cadrumo/adapters/outbound/llm/tests/prompt_support.py,1,0.01
src/cadrumo/adapters/outbound/llm/tests/test_cloud_evidence_eligibility_bar.py,1,0.01
src/cadrumo/adapters/outbound/llm/tests/test_invoice_prompt_field_subset.py,1,0.01
src/cadrumo/adapters/outbound/llm/tests/test_operator_iva_derivation_coupling.py,1,0.01
src/cadrumo/adapters/persistence/operations/tests/test_workspace_refresh_target_resolution.py,1,0.01
src/cadrumo/adapters/persistence/profile/invoice_source_resolver.py,1,0.01
src/cadrumo/adapters/persistence/profile/modelos_edit_receipts.py,1,0.01
src/cadrumo/adapters/persistence/profile/profile_path_values.py,1,0.01
src/cadrumo/adapters/persistence/profile/taxation_comparison.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/_dormant_resolver_live_support.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/_justificante_reconcile_support.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_actions_import_export_roundtrip.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_bienes_inversion_concurrent_add.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_certificate_sources.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_co_commit_event_guard.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_export_m303_regimen_simplificado_scope_contract.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_filed_header_facts_reach_storage.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_filed_observation_storage_context.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_identity_profile_persistence.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_invoices_bucket_binding.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_invoices_concurrent_create.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_invoices_repository.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_iva_compensation_history_repository.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_iva_wallet_live.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_ledger_filing_evidence_application_roundtrip.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_linking_atomicity.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_minimo_descendientes_advisory_wiring.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_modelo_190_111_reconciliation_continuity.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_modelo_303_refunded_period_carry.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_percepciones_observations_repository_roundtrip.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_prorrata_regularizacion_advisory.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_quantity_screen_enrolment.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_relation_prefill_source_mesh.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_review_package_collab_audit.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_review_package_feedback.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_reviewed_invoice_draft_terminal.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_revision_stamp_roundtrip.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_seed.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_snapshot_repository.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_structured_path_findings.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/test_structured_path_provenance.py,1,0.01
src/cadrumo/adapters/persistence/profile/tests/verification_repository_support.py,1,0.01
src/cadrumo/adapters/persistence/storage/custody/tests/test_atomic_create_rollback.py,1,0.01
src/cadrumo/adapters/persistence/storage/custody/tests/test_concurrent_registration_cannot_duplicate_a_label.py,1,0.01
src/cadrumo/adapters/persistence/storage/master_key/active_session.py,1,0.01
src/cadrumo/adapters/persistence/storage/master_key/tests/test_login_interaction.py,1,0.01
src/cadrumo/adapters/persistence/storage/tests/test_diagnostics.py,1,0.01
src/cadrumo/application/aeat_sync/tests/test_workspace.py,1,0.01
src/cadrumo/application/aeat_sync/tests/test_workspace_reader.py,1,0.01
src/cadrumo/application/aggregation/_modelo_bindings_invoice_iva_refusal.py,1,0.01
src/cadrumo/application/aggregation/_retencion_rate_advisory.py,1,0.01
src/cadrumo/application/aggregation/counterpart.py,1,0.01
src/cadrumo/application/aggregation/impatriado_income_ledger.py,1,0.01
src/cadrumo/application/aggregation/modelo_bindings_renta_expenses.py,1,0.01
src/cadrumo/application/aggregation/tests/iva_authority_support.py,1,0.01
src/cadrumo/application/aggregation/tests/test_foreign_assets.py,1,0.01
src/cadrumo/application/aggregation/tests/test_invoice_screen_reports_storage_degradation.py,1,0.01
src/cadrumo/application/aggregation/tests/test_ledger_filing_evidence.py,1,0.01
src/cadrumo/application/aggregation/tests/test_retenciones_empty_store_advisory_guard.py,1,0.01
src/cadrumo/application/auth/operator.py,1,0.01
src/cadrumo/application/calculations/row_set_assembly.py,1,0.01
src/cadrumo/application/calculations/tests/test_maritime_exemption_service.py,1,0.01
src/cadrumo/application/calculations/tests/test_relation_prefill_not_applicable_registry_grounding.py,1,0.01
src/cadrumo/application/corpus_search/tests/test_runtime_index_identity.py,1,0.01
src/cadrumo/application/filing/tests/export_support.py,1,0.01
src/cadrumo/application/filing/tests/test_source_mesh_review_unit.py,1,0.01
src/cadrumo/application/filing/tests/test_unsupported_filing_year_refusal.py,1,0.01
src/cadrumo/application/invoices/tests/_catalogue_creation_fakes.py,1,0.01
src/cadrumo/application/invoices/tests/test_lifecycle.py,1,0.01
src/cadrumo/application/invoices/tests/test_linking.py,1,0.01
src/cadrumo/application/ledger/classification_assembly_rules.py,1,0.01
src/cadrumo/application/ledger/identity_roles.py,1,0.01
src/cadrumo/application/ledger/m210_classification.py,1,0.01
src/cadrumo/application/ledger/party_attribution.py,1,0.01
src/cadrumo/application/ledger/preflight.py,1,0.01
src/cadrumo/application/ledger/readiness_query.py,1,0.01
src/cadrumo/application/ledger/tests/_preflight_test_support.py,1,0.01
src/cadrumo/application/ledger/tests/test_check_query.py,1,0.01
src/cadrumo/application/ledger/tests/test_evidence_reference.py,1,0.01
src/cadrumo/application/ledger/tests/test_llm_review_dispatch.py,1,0.01
src/cadrumo/application/ledger/tests/test_provider_id_enum.py,1,0.01
src/cadrumo/application/ledger/tests/test_ratios.py,1,0.01
src/cadrumo/application/ledger/tests/test_workspace.py,1,0.01
src/cadrumo/application/live/tests/test_borrador_100.py,1,0.01
src/cadrumo/application/live/tests/test_filed_bulk_capture.py,1,0.01
src/cadrumo/application/modelo/_attribution_received_advisory.py,1,0.01
src/cadrumo/application/modelo/_calculation_source_staging.py,1,0.01
src/cadrumo/application/modelo/_ledger_evidence_gate.py,1,0.01
src/cadrumo/application/modelo/tests/test_attribution_received_advisory.py,1,0.01
src/cadrumo/application/modelo/tests/test_attribution_received_advisory_bucket.py,1,0.01
src/cadrumo/application/modelo/tests/test_calculation_modelo_adjustments.py,1,0.01
src/cadrumo/application/modelo/tests/test_derived_aggregate_override_real_path.py,1,0.01
src/cadrumo/application/modelo/tests/test_m349_ledger_guard_authority_grade.py,1,0.01
src/cadrumo/application/modelo/tests/test_modelo_100_settlement_completeness_advisory.py,1,0.01
src/cadrumo/application/modelo/tests/test_modelo_131_modulos_computed_diverges_advisory.py,1,0.01
src/cadrumo/application/modelo/tests/test_profile_export_values.py,1,0.01
src/cadrumo/application/modelo/tests/test_semantic_role_resolution.py,1,0.01
src/cadrumo/application/modelo/tests/test_unrouted_source_refusal.py,1,0.01
src/cadrumo/application/modelo/tests/verification_substance_fixtures.py,1,0.01
src/cadrumo/application/modelo/verification_cross_period.py,1,0.01
src/cadrumo/application/operations/_registry_contracts.py,1,0.01
src/cadrumo/application/operations/tests/test_financial_operand_dependency_receipt.py,1,0.01
src/cadrumo/application/overview/_calendar_evidence_sources.py,1,0.01
src/cadrumo/application/overview/tests/test_agenda_horizon_validation.py,1,0.01
src/cadrumo/application/review/source_adapters.py,1,0.01
src/cadrumo/application/review/tests/test_adapters.py,1,0.01
src/cadrumo/application/review/tests/test_aggregator.py,1,0.01
src/cadrumo/application/review/tests/test_models.py,1,0.01
src/cadrumo/application/state_projection.py,1,0.01
src/cadrumo/application/tests/test_field_role_importer_coverage.py,1,0.01
src/cadrumo/application/user_profile/tests/test_capabilities.py,1,0.01
src/cadrumo/application/user_profile/tests/test_effective_window_end_is_reported_not_enforced.py,1,0.01
src/cadrumo/application/user_profile/tests/test_overview.py,1,0.01
src/cadrumo/application/user_profile/tests/test_overview_derived_filter.py,1,0.01
